trip_id,route_id,service_id,direction_id,shape_id,trip_headsign,trip_short_name,wheelchair_accessible,bikes_allowed,block_id,trip_headsign_code
Weekday-Weekday-17-A-OB-1430-c1b2f5e,17,Weekday,0,17-A-OB,To Downtown Station,17,0,0,,
Sunday-Su-38-A-OB-1430-c1b90fb,38,Sunday,0,38-A-OB,To Gainesville Place,38,0,0,,
Weekday-Weekday-38-A-OB-1730-c1d505d,38,Weekday,0,38-A-OB,To Gainesville Place,38,0,0,,
Weekday-Weekday-13-A-IB-0822-c218978,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Reduced_Service-Weekday-13-A-IB-1900-c21d005,13,Reduced_Service,1,13-A-IB,To US 441,13,0,0,,
Reduced_Service-Weekday-26-A-IB-0930-c230064,26,Reduced_Service,1,26-A-IB,To Downtown Station,26,0,0,,
Weekday-Weekday-33-A-IB-1712-c24575f,33,Weekday,1,33-A-IB,To Butler Plaza,33,0,0,,
Saturday-Sa-20-A-OB-0654-c2467f8,20,Saturday,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-9-A-OB-1223-c254e6d,9,Weekday,0,9-A-OB,To Hunters Run,9,0,0,,
Weekday-Weekday-15-A-IB-2027-c269bfc,15,Weekday,1,15-A-IB,To Downtown Station,15,0,0,,
Weekday-Weekday-13-A-OB-1220-c2a2f70,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Reduced_Service-Weekday-13-A-OB-2130-c2b0b80,13,Reduced_Service,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-13-A-OB-1707-c2b35f2,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Saturday-Sa-75-A-OB-1145-c2ba8d4,75,Saturday,0,75-A-OB,To Butler Plaza,75,0,0,,
Reduced_Service-Weekday-17-A-OB-2150-c2e2743,17,Reduced_Service,0,17-A-OB,To Downtown Station,17,0,0,,
Weekday-Weekday-13-A-IB-2040-c2f06bc,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Saturday-Sa-11-A-OB-1400-c2f71d7,11,Saturday,0,11-A-OB,To Eastwood Meadows,11,0,0,,
Weekday-Weekday-38-A-IB-1818-c312fc8,38,Weekday,1,38-A-IB,To The Hub,38,0,0,,
Reduced_Service-Weekday-33-A-IB-1610-c351620,33,Reduced_Service,1,33-A-IB,To Butler Plaza,33,0,0,,
Weekday-Weekday-7-A-OB-1300-c3541e4,7,Weekday,0,7-A-OB,To Eastwood Meadows,7,0,0,,
Reduced_Service-Weekday-33-A-IB-1725-c354b3c,33,Reduced_Service,1,33-A-IB,To Butler Plaza,33,0,0,,
Saturday-Sa-9-A-OB-1753-c37ec4f,9,Saturday,0,9-A-OB,To Hunters Run,9,0,0,,
Weekday-Weekday-38-A-IB-1506-c381353,38,Weekday,1,38-A-IB,To The Hub,38,0,0,,
Weekday-Weekday-10-A-IB-0909-c387322,10,Weekday,1,10-A-IB,To Downtown Station,10,0,0,,
Weekday-Weekday-13-A-IB-1810-c38bf3e,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Weekday-Weekday-33-A-IB-1315-c3e8ab7,33,Weekday,1,33-A-IB,To Butler Plaza,33,0,0,,
Reduced_Service-Weekday-37-A-IB-1700-c3f332a,37,Reduced_Service,1,37-A-IB,To Reitz Union,37,0,0,,
Saturday-Sa-1-A-OB-0854-c3f9c0f,1,Saturday,0,1-A-OB,To Butler Plaza,1,0,0,,
Weekday-Weekday-3-A-IB-1230-c3fc6bb,3,Weekday,1,3-A-IB,To Downtown Station,3,0,0,,
Weekday-Weekday-33-A-IB-1557-c41908d,33,Weekday,1,33-A-IB,To Butler Plaza,33,0,0,,
Weekday-Weekday-12-A-OB-1105-c41d557,12,Weekday,0,12-A-OB,To Dollar General,12,0,0,,
Saturday-Sa-9-A-OB-1838-c433c55,9,Saturday,0,9-A-OB,To Hunters Run,9,0,0,,
Weekday-Weekday-1-A-OB-1942-c4374c8,1,Weekday,0,1-A-OB,To Butler Plaza,1,0,0,,
Reduced_Service-Weekday-26-B-OB-1100-c440c25,26,Reduced_Service,0,26-B-OB,To Airport,26,0,0,,
Weekday-Weekday-118-A-IB-1215-c448748,118,Weekday,1,118-A-IB,To The Hub,118,0,0,,
Saturday-Sa-17-A-IB-1852-c44eb74,17,Saturday,1,17-A-IB,To Beaty Towers,17,0,0,,
Sunday-Su-12-A-IB-1452-c45368f,12,Sunday,1,12-A-IB,To The Hub,12,0,0,,
Weekday-Weekday-43-A-IB-1112-c46e301,43,Weekday,1,43-A-IB,To UF Health,43,0,0,,
Weekday-Weekday-13-A-IB-1642-c47b35c,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Weekday-Weekday-20-A-OB-1306-c490a9b,20,Weekday,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-75-A-OB-1545-c4bd1c0,75,Weekday,0,75-A-OB,To Butler Plaza,75,0,0,,
Weekday-Weekday-12-A-IB-1222-c4cf44b,12,Weekday,1,12-A-IB,To The Hub,12,0,0,,
Reduced_Service-Weekday-33-A-IB-2225-c51cdea,33,Reduced_Service,1,33-A-IB,To Butler Plaza,33,0,0,,
Reduced_Service-Weekday-13-A-IB-2105-c526086,13,Reduced_Service,1,13-A-IB,To US 441,13,0,0,,
Reduced_Service-Weekday-13-A-OB-1220-c52c23b,13,Reduced_Service,0,13-A-OB,To Alight Apts,13,0,0,,
Reduced_Service-Weekday-10-A-IB-1644-c54754b,10,Reduced_Service,1,10-A-IB,To Downtown Station,10,0,0,,
Saturday-Sa-17-A-IB-1052-c547adf,17,Saturday,1,17-A-IB,To Beaty Towers,17,0,0,,
Saturday-Sa-38-A-OB-1630-c55b03c,38,Saturday,0,38-A-OB,To Gainesville Place,38,0,0,,
Weekday-Weekday-43-A-IB-1842-c573bed,43,Weekday,1,43-A-IB,To UF Health,43,0,0,,
Reduced_Service-Weekday-5-A-OB-1330-c57851d,5,Reduced_Service,0,5-A-OB,To Oaks Mall,5,0,0,,
Weekday-Weekday-12-A-OB-1405-c57bad6,12,Weekday,0,12-A-OB,To Dollar General,12,0,0,,
Reduced_Service-Weekday-20-A-OB-1930-c596c3f,20,Reduced_Service,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-118-A-IB-0815-c5970bc,118,Weekday,1,118-A-IB,To The Hub,118,0,0,,
Weekday-Weekday-38-A-OB-0818-c598846,38,Weekday,0,38-A-OB,To Gainesville Place,38,0,0,,
Saturday-Sa-8-A-IB-1330-c5a166f,8,Saturday,1,8-A-IB,To UF Health,8,0,0,,
Saturday-Sa-9-A-OB-0853-c5cc8b1,9,Saturday,0,9-A-OB,To Hunters Run,9,0,0,,
Reduced_Service-Weekday-17-A-IB-1412-c5f2c32,17,Reduced_Service,1,17-A-IB,To Beaty Towers,17,0,0,,
Sunday-Su-20-A-OB-1254-c5fa81e,20,Sunday,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-75-A-IB-1830-c6064ec,75,Weekday,1,75-A-IB,To Oaks Mall,75,0,0,,
Reduced_Service-Weekday-9-A-IB-1407-c61104c,9,Reduced_Service,1,9-A-IB,To The Hub,9,0,0,,
Weekday-Weekday-20-A-OB-1654-c617aa5,20,Weekday,0,20-A-OB,To Reitz Union,20,0,0,,
Reduced_Service-Weekday-75-A-OB-0715-c61ca05,75,Reduced_Service,0,75-A-OB,To Butler Plaza,75,0,0,,
Weekday-Weekday-37-A-IB-1415-c61e66a,37,Weekday,1,37-A-IB,To Reitz Union,37,0,0,,
Reduced_Service-Weekday-8-A-IB-0900-c630f97,8,Reduced_Service,1,8-A-IB,To UF Health,8,0,0,,
Reduced_Service-Weekday-37-A-OB-1325-c63b210,37,Reduced_Service,0,37-A-OB,To Butler Plaza,37,0,0,,
Saturday-Sa-37-A-OB-0855-c678895,37,Saturday,0,37-A-OB,To Butler Plaza,37,0,0,,
Reduced_Service-Weekday-1-A-OB-1606-c68151e,1,Reduced_Service,0,1-A-OB,To Butler Plaza,1,0,0,,
Reduced_Service-Weekday-43-A-OB-1715-c69499e,43,Reduced_Service,0,43-A-OB,To Santa Fe College,43,0,0,,
Saturday-Sa-8-A-OB-0820-c6c052b,8,Saturday,0,8-A-OB,To N Walmart,8,0,0,,
Reduced_Service-Weekday-43-A-IB-0727-c6d6786,43,Reduced_Service,1,43-A-IB,To UF Health,43,0,0,,
Sunday-Su-12-A-OB-1720-c6e1b33,12,Sunday,0,12-A-OB,To Dollar General,12,0,0,,
Weekday-Weekday-13-A-OB-1027-c71e13a,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-5-A-OB-0810-c72aedb,5,Weekday,0,5-A-OB,To Oaks Mall,5,0,0,,
Weekday-Weekday-43-A-IB-1242-c746c62,43,Weekday,1,43-A-IB,To UF Health,43,0,0,,
Weekday-Weekday-20-A-OB-1530-c74d4ec,20,Weekday,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-38-A-OB-0742-c757c77,38,Weekday,0,38-A-OB,To Gainesville Place,38,0,0,,
Saturday-Sa-37-A-IB-0700-c763912,37,Saturday,1,37-A-IB,To Reitz Union,37,0,0,,
Saturday-Sa-13-A-IB-0655-c77aa17,13,Saturday,1,13-A-IB,To US 441,13,0,0,,
Sunday-Su-26-A-OB-1000-c78c26b,26,Sunday,0,26-A-OB,To Airport,26,0,0,,
Reduced_Service-Weekday-75-A-IB-1030-c791752,75,Reduced_Service,1,75-A-IB,To Oaks Mall,75,0,0,,
Weekday-Weekday-78-A-OB-1400-c7c1c29,78,Weekday,0,78-A-OB,To Butler Plaza,78,0,0,,
Reduced_Service-Weekday-20-A-OB-1206-c7e0828,20,Reduced_Service,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-75-A-OB-1045-c7e407b,75,Weekday,0,75-A-OB,To Butler Plaza,75,0,0,,
Weekday-Weekday-13-A-OB-1335-c7f0874,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-20-A-OB-1218-c7f5edd,20,Weekday,0,20-A-OB,To Reitz Union,20,0,0,,
Reduced_Service-Weekday-38-A-OB-1230-c81f979,38,Reduced_Service,0,38-A-OB,To Gainesville Place,38,0,0,,
Weekday-Weekday-23-A-OB-0830-c822220,23,Weekday,0,23-A-OB,To Santa Fe College,23,0,0,,
Reduced_Service-Weekday-1-A-OB-1154-c839649,1,Reduced_Service,0,1-A-OB,To Butler Plaza,1,0,0,,
Weekday-Weekday-13-A-IB-1310-c83cdf0,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Weekday-Weekday-1-A-OB-0706-c877963,1,Weekday,0,1-A-OB,To Butler Plaza,1,0,0,,
Saturday-Sa-1-A-OB-1154-c87bd2f,1,Saturday,0,1-A-OB,To Butler Plaza,1,0,0,,
Weekday-Weekday-1-A-IB-1133-c8a0089,1,Weekday,1,1-A-IB,To Downtown Station,1,0,0,,
Weekday-Weekday-26-A-IB-0630-c8ccfbc,26,Weekday,1,26-A-IB,To Downtown Station,26,0,0,,
Reduced_Service-Weekday-13-A-IB-1310-c8d141f,13,Reduced_Service,1,13-A-IB,To US 441,13,0,0,,
Weekday-Weekday-33-A-OB-0900-c8e22f9,33,Weekday,0,33-A-OB,To The Hub,33,0,0,,
Saturday-Sa-75-A-IB-1230-c8e8b93,75,Saturday,1,75-A-IB,To Oaks Mall,75,0,0,,
Weekday-Weekday-1-A-IB-1657-c8ea1de,1,Weekday,1,1-A-IB,To Downtown Station,1,0,0,,
Reduced_Service-Weekday-7-A-OB-1300-c8f7357,7,Reduced_Service,0,7-A-OB,To Eastwood Meadows,7,0,0,,
Weekday-Weekday-37-A-OB-0925-c8fb501,37,Weekday,0,37-A-OB,To Butler Plaza,37,0,0,,
Reduced_Service-Weekday-5-A-OB-1650-c90fc88,5,Reduced_Service,0,5-A-OB,To Oaks Mall,5,0,0,,
Reduced_Service-Weekday-20-A-IB-1618-c910c40,20,Reduced_Service,1,20-A-IB,To Oaks Mall,20,0,0,,
Saturday-Sa-38-A-OB-1718-c913cb1,38,Saturday,0,38-A-OB,To Gainesville Place,38,0,0,,
Weekday-Weekday-38-A-IB-0630-c924f6b,38,Weekday,1,38-A-IB,To The Hub,38,0,0,,
Weekday-Weekday-13-A-OB-1015-c95195c,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Reduced_Service-Weekday-15-A-IB-1454-c9584b8,15,Reduced_Service,1,15-A-IB,To Downtown Station,15,0,0,,
Weekday-Weekday-9-A-IB-1530-c978621,9,Weekday,1,9-A-IB,To The Hub,9,0,0,,
Weekday-Weekday-37-A-IB-1130-c97a478,37,Weekday,1,37-A-IB,To Reitz Union,37,0,0,,
Sunday-Su-75-A-OB-1445-c97eae6,75,Sunday,0,75-A-OB,To Butler Plaza,75,0,0,,
Sunday-Su-17-A-IB-1412-c9cf46b,17,Sunday,1,17-A-IB,To Beaty Towers,17,0,0,,
Weekday-Weekday-6-A-IB-0928-c9ed391,6,Weekday,1,6-A-IB,To Downtown Station,6,0,0,,
Weekday-Weekday-37-A-OB-2125-ca01308,37,Weekday,0,37-A-OB,To Butler Plaza,37,0,0,,
Reduced_Service-Weekday-3-A-OB-0800-ca117f9,3,Reduced_Service,0,3-A-OB,To Post Office,3,0,0,,
Reduced_Service-Weekday-11-A-IB-2030-ca19e54,11,Reduced_Service,1,11-A-IB,To Downtown Station,11,0,0,,
Sunday-Su-13-A-OB-1720-ca1ce24,13,Sunday,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-12-A-OB-1150-ca21598,12,Weekday,0,12-A-OB,To Dollar General,12,0,0,,
Weekday-Weekday-11-A-IB-0930-ca2b34d,11,Weekday,1,11-A-IB,To Downtown Station,11,0,0,,
Weekday-Weekday-12-A-OB-1205-ca362c2,12,Weekday,0,12-A-OB,To Dollar General,12,0,0,,
Saturday-Sa-12-A-IB-1552-ca4a893,12,Saturday,1,12-A-IB,To The Hub,12,0,0,,
Weekday-Weekday-12-A-OB-1605-ca68f34,12,Weekday,0,12-A-OB,To Dollar General,12,0,0,,
Weekday-Weekday-37-A-IB-1545-ca91f4a,37,Weekday,1,37-A-IB,To Reitz Union,37,0,0,,
Saturday-Sa-1-A-OB-0742-ca981f6,1,Saturday,0,1-A-OB,To Butler Plaza,1,0,0,,
Weekday-Weekday-20-A-IB-1306-ca9e562,20,Weekday,1,20-A-IB,To Oaks Mall,20,0,0,,
Saturday-Sa-17-A-OB-1750-ca9ea39,17,Saturday,0,17-A-OB,To Downtown Station,17,0,0,,
Weekday-Weekday-3-A-OB-1400-cb07930,3,Weekday,0,3-A-OB,To Post Office,3,0,0,,
Reduced_Service-Weekday-33-A-IB-1840-cb0d7d8,33,Reduced_Service,1,33-A-IB,To Butler Plaza,33,0,0,,
Weekday-Weekday-38-A-IB-0954-cb142e6,38,Weekday,1,38-A-IB,To The Hub,38,0,0,,
Weekday-Weekday-8-A-IB-1545-cb149b9,8,Weekday,1,8-A-IB,To UF Health,8,0,0,,
Reduced_Service-Weekday-20-A-OB-1830-cb30856,20,Reduced_Service,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-9-A-OB-1723-cb3b1ce,9,Weekday,0,9-A-OB,To Hunters Run,9,0,0,,
Reduced_Service-Weekday-15-A-OB-1310-cb7fdb0,15,Reduced_Service,0,15-A-OB,To NW 13th St,15,0,0,,
Weekday-Weekday-15-A-IB-1027-cbb8d5a,15,Weekday,1,15-A-IB,To Downtown Station,15,0,0,,
Reduced_Service-Weekday-11-A-OB-2200-cbddd85,11,Reduced_Service,0,11-A-OB,To Eastwood Meadows,11,0,0,,
Saturday-Sa-15-A-OB-0900-cbde2ab,15,Saturday,0,15-A-OB,To NW 13th St,13,0,0,,
Sunday-Su-20-A-IB-1406-cbe6a0a,20,Sunday,1,20-A-IB,To Oaks Mall,20,0,0,,
Sunday-Su-9-A-IB-1130-cbe8d08,9,Sunday,1,9-A-IB,To The Hub,9,0,0,,
Reduced_Service-Weekday-13-A-OB-1400-cbfe6af,13,Reduced_Service,0,13-A-OB,To Alight Apts,13,0,0,,
Reduced_Service-Weekday-12-A-OB-1820-cc4ac6a,12,Reduced_Service,0,12-A-OB,To Dollar General,12,0,0,,
Weekday-Weekday-12-A-IB-0722-cc568ad,12,Weekday,1,12-A-IB,To The Hub,12,0,0,,
Weekday-Weekday-9-A-OB-1508-cc61334,9,Weekday,0,9-A-OB,To Hunters Run,9,0,0,,
Reduced_Service-Weekday-11-A-OB-1000-cc615fb,11,Reduced_Service,0,11-A-OB,To Eastwood Meadows,11,0,0,,
Saturday-Sa-1-A-IB-0815-cc7d0aa,1,Saturday,1,1-A-IB,To Downtown Station,1,0,0,,
Weekday-Weekday-38-A-OB-1306-cc88995,38,Weekday,0,38-A-OB,To Gainesville Place,38,0,0,,
Reduced_Service-Weekday-17-A-IB-0732-ccc16cc,17,Reduced_Service,1,17-A-IB,To Beaty Towers,17,0,0,,
Reduced_Service-Weekday-33-A-IB-0700-ccfc4e9,33,Reduced_Service,1,33-A-IB,To Butler Plaza,33,0,0,,
Weekday-Weekday-33-A-OB-1142-cd00565,33,Weekday,0,33-A-OB,To The Hub,33,0,0,,
Reduced_Service-Weekday-17-A-IB-1932-cd02a19,17,Reduced_Service,1,17-A-IB,To Beaty Towers,17,0,0,,
Sunday-Su-11-A-OB-1500-cd11e64,11,Sunday,0,11-A-OB,To Eastwood Meadows,11,0,0,,
Weekday-Weekday-5-A-OB-0600-cd39281,5,Weekday,0,5-A-OB,To Oaks Mall,5,0,0,,
Saturday-Sa-9-A-IB-0830-cd470f4,9,Saturday,1,9-A-IB,To The Hub,9,0,0,,
Weekday-Weekday-13-A-OB-1630-cd686e3,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-118-A-IB-0845-cda7e2f,118,Weekday,1,118-A-IB,To The Hub,118,0,0,,
Reduced_Service-Weekday-75-A-OB-1145-cdb103d,75,Reduced_Service,0,75-A-OB,To Butler Plaza,75,0,0,,
Weekday-Weekday-10-A-OB-1720-cdb715f,10,Weekday,0,10-A-OB,To Santa Fe College,10,0,0,,
Reduced_Service-Weekday-8-A-IB-1200-cdc730c,8,Reduced_Service,1,8-A-IB,To UF Health,8,0,0,,
Sunday-Su-13-A-IB-1155-cde8dc2,13,Sunday,1,13-A-IB,To US 441,13,0,0,,
Weekday-Weekday-118-A-IB-1330-cde904a,118,Weekday,1,118-A-IB,To The Hub,118,0,0,,
Reduced_Service-Weekday-13-A-IB-1245-cdf28d7,13,Reduced_Service,1,13-A-IB,To US 441,13,0,0,,
Saturday-Sa-10-A-OB-1300-ce185c7,10,Saturday,0,10-A-OB,To Santa Fe College,10,0,0,,
Reduced_Service-Weekday-43-A-IB-1627-ce32029,43,Reduced_Service,1,43-A-IB,To UF Health,43,0,0,,
Saturday-Sa-20-A-OB-1818-ce51e58,20,Saturday,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-9-A-OB-0908-ce7a22d,9,Weekday,0,9-A-OB,To Hunters Run,9,0,0,,
Saturday-Sa-1-A-IB-1603-ce8900a,1,Saturday,1,1-A-IB,To Downtown Station,1,0,0,,
Weekday-Weekday-9-A-OB-1553-ce8c070,9,Weekday,0,9-A-OB,To Hunters Run,9,0,0,,
Sunday-Su-13-A-OB-1630-cecf229,13,Sunday,0,13-A-OB,To Alight Apts,13,0,0,,
Saturday-Sa-9-A-IB-0915-cee3cfe,9,Saturday,1,9-A-IB,To The Hub,9,0,0,,
Saturday-Sa-9-A-IB-1215-cef3e6d,9,Saturday,1,9-A-IB,To The Hub,9,0,0,,
Weekday-Weekday-8-A-IB-0645-cf03461,8,Weekday,1,8-A-IB,To UF Health,8,0,0,,
Sunday-Su-33-A-OB-1540-cf0b788,33,Sunday,0,33-A-OB,To The Hub,33,0,0,,
Reduced_Service-Weekday-9-A-OB-1730-cf0c269,9,Reduced_Service,0,9-A-OB,To Hunters Run,9,0,0,,
Sunday-Su-75-A-OB-1145-cf1a2bd,75,Sunday,0,75-A-OB,To Butler Plaza,75,0,0,,
Sunday-Su-20-A-OB-1218-cf42ad9,20,Sunday,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-5-A-IB-1052-cf6839d,5,Weekday,1,5-A-IB,To Downtown Station,5,0,0,,
Weekday-Weekday-5-A-IB-1532-cf70dc1,5,Weekday,1,5-A-IB,To Downtown Station,5,0,0,,
Saturday-Sa-38-A-IB-1342-cf9ac14,38,Saturday,1,38-A-IB,To The Hub,38,0,0,,
Reduced_Service-Weekday-20-A-IB-0706-cf9d32f,20,Reduced_Service,1,20-A-IB,To Oaks Mall,20,0,0,,
Weekday-Weekday-118-A-OB-1440-cfb4476,118,Weekday,0,118-A-OB,To Cultural Plaza,118,0,0,,
Weekday-Weekday-12-A-IB-1237-cfd7a50,12,Weekday,1,12-A-IB,To The Hub,12,0,0,,
Reduced_Service-Weekday-33-A-OB-0950-cff8429,33,Reduced_Service,0,33-A-OB,To The Hub,33,0,0,,
Weekday-Weekday-1-A-IB-1527-cffb37a,1,Weekday,1,1-A-IB,To Downtown Station,1,0,0,,
Saturday-Sa-126-A-OB-1220-d004fd1,126,Saturday,0,126-A-OB,To Lakeside,126,0,0,,
Weekday-Weekday-33-A-OB-1257-d00b4a7,33,Weekday,0,33-A-OB,To The Hub,33,0,0,,
Weekday-Weekday-43-A-IB-0857-d014c9e,43,Weekday,1,43-A-IB,To UF Health,43,0,0,,
Saturday-Sa-37-A-IB-1400-d01d4c2,37,Saturday,1,37-A-IB,To Reitz Union,37,0,0,,
Weekday-Weekday-37-A-IB-0930-d063bbb,37,Weekday,1,37-A-IB,To Reitz Union,37,0,0,,
Reduced_Service-Weekday-11-A-IB-1830-d0b10ca,11,Reduced_Service,1,11-A-IB,To Downtown Station,11,0,0,,
Reduced_Service-Weekday-17-A-OB-0630-d0bcc24,17,Reduced_Service,0,17-A-OB,To Downtown Station,17,0,0,,
Reduced_Service-Weekday-20-A-IB-1418-d0da3c3,20,Reduced_Service,1,20-A-IB,To Oaks Mall,20,0,0,,
Weekday-Weekday-1-A-IB-1715-d0e32ac,1,Weekday,1,1-A-IB,To Downtown Station,1,0,0,,
Saturday-Sa-12-A-IB-1452-d0f6b14,12,Saturday,1,12-A-IB,To The Hub,12,0,0,,
Sunday-Su-126-A-OB-1740-d124b57,126,Sunday,0,126-A-OB,To Lakeside,126,0,0,,
Reduced_Service-Weekday-15-A-OB-0730-d13cd4d,15,Reduced_Service,0,15-A-OB,To NW 13th St,15,0,0,,
Weekday-Weekday-33-A-OB-1450-d14bcbc,33,Weekday,0,33-A-OB,To The Hub,33,0,0,,
Sunday-Su-5-A-OB-1010-d15438e,5,Sunday,0,5-A-OB,To Oaks Mall,5,0,0,,
Weekday-Weekday-1-A-IB-1451-d15803d,1,Weekday,1,1-A-IB,To Downtown Station,1,0,0,,
Sunday-Su-15-A-IB-1027-d15bb46,15,Sunday,1,15-A-IB,To Downtown Station,13,0,0,,
Reduced_Service-Weekday-43-A-OB-1630-d166ceb,43,Reduced_Service,0,43-A-OB,To Santa Fe College,43,0,0,,
Weekday-Weekday-15-A-OB-1605-d171878,15,Weekday,0,15-A-OB,To NW 13th St,15,0,0,,
Weekday-Weekday-20-A-OB-1742-d178bb6,20,Weekday,0,20-A-OB,To Reitz Union,20,0,0,,
Reduced_Service-Weekday-1-A-IB-1415-d188699,1,Reduced_Service,1,1-A-IB,To Downtown Station,1,0,0,,
Weekday-Weekday-26-A-IB-0730-d194110,26,Weekday,1,26-A-IB,To Downtown Station,26,0,0,,
Weekday-Weekday-20-A-OB-1118-d1c8c32,20,Weekday,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-23-A-IB-1130-d1ca43f,23,Weekday,1,23-A-IB,To Butler Plaza,23,0,0,,
Reduced_Service-Weekday-12-A-OB-1150-d1fa1dd,12,Reduced_Service,0,12-A-OB,To Dollar General,12,0,0,,
Reduced_Service-Weekday-52-A-OB-1500-d207e07,52,Reduced_Service,0,52-A-OB,To Jonesville,52,0,0,,
Reduced_Service-Weekday-17-A-OB-1910-d20a706,17,Reduced_Service,0,17-A-OB,To Downtown Station,17,0,0,,
Weekday-Weekday-13-A-IB-1347-d20e1e9,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Reduced_Service-Weekday-75-A-OB-1945-d23d51a,75,Reduced_Service,0,75-A-OB,To Butler Plaza,75,0,0,,
Weekday-Weekday-33-A-OB-1412-d25cdad,33,Weekday,0,33-A-OB,To The Hub,33,0,0,,
Weekday-Weekday-13-A-OB-1232-d26b122,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Sunday-Su-33-A-IB-1110-d276e84,33,Sunday,1,33-A-IB,To Butler Plaza,33,0,0,,
Reduced_Service-Weekday-13-A-IB-0630-d282c07,13,Reduced_Service,1,13-A-IB,To US 441,13,0,0,,
Reduced_Service-Weekday-75-A-OB-1015-d290699,75,Reduced_Service,0,75-A-OB,To Butler Plaza,75,0,0,,
Reduced_Service-Weekday-38-A-IB-1254-d297e96,38,Reduced_Service,1,38-A-IB,To The Hub,38,0,0,,
Weekday-Weekday-20-A-OB-2154-d2b3c2d,20,Weekday,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-33-A-OB-2130-d2ce214,33,Weekday,0,33-A-OB,To The Hub,33,0,0,,
Weekday-Weekday-12-A-OB-1520-d2d5533,12,Weekday,0,12-A-OB,To Dollar General,12,0,0,,
Sunday-Su-17-A-OB-1230-d2d55fe,17,Sunday,0,17-A-OB,To Downtown Station,17,0,0,,
Weekday-Weekday-17-A-OB-2030-d2e6f49,17,Weekday,0,17-A-OB,To Downtown Station,17,0,0,,
Reduced_Service-Weekday-12-A-IB-1922-d2eed61,12,Reduced_Service,1,12-A-IB,To The Hub,12,0,0,,
Reduced_Service-Weekday-13-A-IB-1515-d2f4339,13,Reduced_Service,1,13-A-IB,To US 441,13,0,0,,
Reduced_Service-Weekday-20-A-OB-1118-d339690,20,Reduced_Service,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-12-A-OB-1050-d361103,12,Weekday,0,12-A-OB,To Dollar General,12,0,0,,
Reduced_Service-Weekday-12-A-IB-1222-d362273,12,Reduced_Service,1,12-A-IB,To The Hub,12,0,0,,
Saturday-Sa-17-A-OB-0830-d362cfd,17,Saturday,0,17-A-OB,To Downtown Station,17,0,0,,
Reduced_Service-Weekday-75-A-IB-2000-d365796,75,Reduced_Service,1,75-A-IB,To Oaks Mall,75,0,0,,
Saturday-Sa-11-A-IB-0730-d367f56,11,Saturday,1,11-A-IB,To Downtown Station,11,0,0,,
Weekday-Weekday-33-A-IB-1750-d377958,33,Weekday,1,33-A-IB,To Butler Plaza,33,0,0,,
Reduced_Service-Weekday-15-A-OB-2100-d383f37,15,Reduced_Service,0,15-A-OB,To NW 13th St,15,0,0,,
Reduced_Service-Weekday-33-A-OB-0745-d399bf4,33,Reduced_Service,0,33-A-OB,To The Hub,33,0,0,,
Reduced_Service-Weekday-37-A-IB-0830-d39dac3,37,Reduced_Service,1,37-A-IB,To Reitz Union,37,0,0,,
Saturday-Sa-12-A-OB-1020-d3a9caa,12,Saturday,0,12-A-OB,To Dollar General,12,0,0,,
Sunday-Su-33-A-IB-1700-d3b1e8b,33,Sunday,1,33-A-IB,To Butler Plaza,33,0,0,,
Weekday-Weekday-1-A-OB-1548-d3b8bd1,1,Weekday,0,1-A-OB,To Butler Plaza,1,0,0,,
Weekday-Weekday-13-A-OB-2040-d3c2f50,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Reduced_Service-Weekday-23-A-OB-0730-d412d9c,23,Reduced_Service,0,23-A-OB,To Santa Fe College,23,0,0,,
